,value,region,datetime,prediction
36673,11.0,1287,2016-06-29 01:00:00,3.3793162955730343
36674,20.0,1287,2016-06-29 02:00:00,6.780097016975089
36675,9.0,1287,2016-06-29 03:00:00,5.5849979291476375
36676,8.0,1287,2016-06-29 04:00:00,16.1930654198033
36677,20.0,1287,2016-06-29 05:00:00,42.704440556177175
36678,55.0,1287,2016-06-29 06:00:00,92.99637311426227
36679,96.0,1287,2016-06-29 07:00:00,112.25043330351973
36680,122.0,1287,2016-06-29 08:00:00,114.22539452794935
36681,110.0,1287,2016-06-29 09:00:00,93.76942781795135
36682,75.0,1287,2016-06-29 10:00:00,73.56711933380676
36683,78.0,1287,2016-06-29 11:00:00,77.09034602558691
36684,85.0,1287,2016-06-29 12:00:00,69.26451832640748
36685,54.0,1287,2016-06-29 13:00:00,59.057280708585395
36686,66.0,1287,2016-06-29 14:00:00,61.61749942410138
36687,77.0,1287,2016-06-29 15:00:00,69.44188758686161
36688,63.0,1287,2016-06-29 16:00:00,91.02259032871824
36689,80.0,1287,2016-06-29 17:00:00,91.23168988941069
36690,76.0,1287,2016-06-29 18:00:00,75.74838257430163
36691,94.0,1287,2016-06-29 19:00:00,73.28381664977935
36692,69.0,1287,2016-06-29 20:00:00,59.95259736509893
36693,69.0,1287,2016-06-29 21:00:00,61.91321000490146
36694,62.0,1287,2016-06-29 22:00:00,43.96825213176039
36695,57.0,1287,2016-06-29 23:00:00,31.475952636375823
36696,33.0,1287,2016-06-30 00:00:00,14.066138102230127
36697,23.0,1287,2016-06-30 01:00:00,14.627272758012989
36698,13.0,1287,2016-06-30 02:00:00,5.967727418886567
36699,11.0,1287,2016-06-30 03:00:00,10.191065562635412
36700,14.0,1287,2016-06-30 04:00:00,17.385257795262877
36701,23.0,1287,2016-06-30 05:00:00,45.25604800094247
36702,54.0,1287,2016-06-30 06:00:00,93.41045883909963
36703,91.0,1287,2016-06-30 07:00:00,115.02341804437424
36704,122.0,1287,2016-06-30 08:00:00,112.23337503223051
36705,114.0,1287,2016-06-30 09:00:00,95.27117184285878
36706,87.0,1287,2016-06-30 10:00:00,75.7838017692087
36707,81.0,1287,2016-06-30 11:00:00,79.07194031188504
36708,129.0,1287,2016-06-30 12:00:00,89.82828840945663
36709,86.0,1287,2016-06-30 13:00:00,76.18553422127547
36710,68.0,1287,2016-06-30 14:00:00,62.72291664099473
36711,59.0,1287,2016-06-30 15:00:00,58.75021664030693
36712,52.0,1287,2016-06-30 16:00:00,75.14835208630316
36713,57.0,1287,2016-06-30 17:00:00,76.71324213428376
36714,78.0,1287,2016-06-30 18:00:00,
36715,86.0,1287,2016-06-30 19:00:00,
36716,71.0,1287,2016-06-30 20:00:00,
36717,72.0,1287,2016-06-30 21:00:00,
36718,77.0,1287,2016-06-30 22:00:00,
36719,57.0,1287,2016-06-30 23:00:00,
36720,27.0,1326,2016-06-01 00:00:00,21.661839532618316
36721,24.0,1326,2016-06-01 01:00:00,13.652014011439775
36722,16.0,1326,2016-06-01 02:00:00,11.62134837575275
36723,6.0,1326,2016-06-01 03:00:00,6.740753924875816
36724,13.0,1326,2016-06-01 04:00:00,5.049854011857197
36725,3.0,1326,2016-06-01 05:00:00,6.474650175258797
36726,1.0,1326,2016-06-01 06:00:00,3.504359323499332
36727,1.0,1326,2016-06-01 07:00:00,3.969808992165684
36728,6.0,1326,2016-06-01 08:00:00,4.2822283015214495
36729,1.0,1326,2016-06-01 09:00:00,0.8209853917141037
36730,5.0,1326,2016-06-01 10:00:00,3.1707997146032625
36731,5.0,1326,2016-06-01 11:00:00,4.4548233614672
36732,3.0,1326,2016-06-01 12:00:00,2.6482264872872947
36733,2.0,1326,2016-06-01 13:00:00,1.3986149402352277
36734,9.0,1326,2016-06-01 14:00:00,6.125631056159165
36735,7.0,1326,2016-06-01 15:00:00,4.28328027391796
36736,7.0,1326,2016-06-01 16:00:00,6.820369473678343
36737,8.0,1326,2016-06-01 17:00:00,15.003469390485234
36738,6.0,1326,2016-06-01 18:00:00,13.579856964296756
36739,14.0,1326,2016-06-01 19:00:00,16.793992939365012
36740,14.0,1326,2016-06-01 20:00:00,24.74287531483712
36741,26.0,1326,2016-06-01 21:00:00,42.6231138828684
36742,38.0,1326,2016-06-01 22:00:00,59.06918501350299
36743,52.0,1326,2016-06-01 23:00:00,53.38633124985729
36744,45.0,1326,2016-06-02 00:00:00,36.748614413132785
36745,33.0,1326,2016-06-02 01:00:00,23.300630552649306
36746,19.0,1326,2016-06-02 02:00:00,12.35595242192353
36747,10.0,1326,2016-06-02 03:00:00,10.656363987026307
36748,9.0,1326,2016-06-02 04:00:00,1.4963389928126274
36749,7.0,1326,2016-06-02 05:00:00,6.593237193598603
36750,2.0,1326,2016-06-02 06:00:00,3.9966002259859295
36751,2.0,1326,2016-06-02 07:00:00,5.989026053038442
36752,7.0,1326,2016-06-02 08:00:00,6.579712367274017
36753,2.0,1326,2016-06-02 09:00:00,4.519890424699602
36754,5.0,1326,2016-06-02 10:00:00,5.969620865958798
36755,3.0,1326,2016-06-02 11:00:00,5.090469597382291
36756,2.0,1326,2016-06-02 12:00:00,4.728975558296881
36757,7.0,1326,2016-06-02 13:00:00,7.374580219186895
36758,10.0,1326,2016-06-02 14:00:00,9.276893349283867
36759,4.0,1326,2016-06-02 15:00:00,3.8270809004639688
36760,2.0,1326,2016-06-02 16:00:00,5.863874189988366
36761,11.0,1326,2016-06-02 17:00:00,16.198817942876573
36762,13.0,1326,2016-06-02 18:00:00,17.872755404837772
36763,21.0,1326,2016-06-02 19:00:00,24.900097322924204
36764,17.0,1326,2016-06-02 20:00:00,25.50179826627675
36765,33.0,1326,2016-06-02 21:00:00,46.999778517078845
36766,50.0,1326,2016-06-02 22:00:00,63.04352507413272
36767,52.0,1326,2016-06-02 23:00:00,56.802322283131225
36768,62.0,1326,2016-06-03 00:00:00,46.50261050680085
36769,32.0,1326,2016-06-03 01:00:00,23.83884512430146
36770,39.0,1326,2016-06-03 02:00:00,24.209585165141
36771,16.0,1326,2016-06-03 03:00:00,14.103589158899643
36772,10.0,1326,2016-06-03 04:00:00,0.23825110606264224
36773,4.0,1326,2016-06-03 05:00:00,4.334846400418175
36774,5.0,1326,2016-06-03 06:00:00,4.550378991579987
36775,7.0,1326,2016-06-03 07:00:00,8.452325406450138
36776,9.0,1326,2016-06-03 08:00:00,8.114637913896276
36777,8.0,1326,2016-06-03 09:00:00,8.24109863979637
36778,5.0,1326,2016-06-03 10:00:00,6.526736939366522
36779,6.0,1326,2016-06-03 11:00:00,7.869087407485651
36780,4.0,1326,2016-06-03 12:00:00,8.85284365777323
36781,4.0,1326,2016-06-03 13:00:00,7.219184495387969
36782,8.0,1326,2016-06-03 14:00:00,9.385293386907533
36783,4.0,1326,2016-06-03 15:00:00,6.127888649372492
36784,7.0,1326,2016-06-03 16:00:00,13.23649127621454
36785,7.0,1326,2016-06-03 17:00:00,17.653300688332163
36786,13.0,1326,2016-06-03 18:00:00,21.524925899811254
36787,15.0,1326,2016-06-03 19:00:00,26.8012233987677
36788,23.0,1326,2016-06-03 20:00:00,34.091874617971925
36789,28.0,1326,2016-06-03 21:00:00,41.27401482730208
36790,37.0,1326,2016-06-03 22:00:00,60.638857261686226
36791,64.0,1326,2016-06-03 23:00:00,73.96451831710688
36792,118.0,1326,2016-06-04 00:00:00,86.54112722003686
36793,107.0,1326,2016-06-04 01:00:00,81.17236618405957
36794,101.0,1326,2016-06-04 02:00:00,65.82892351684467
36795,91.0,1326,2016-06-04 03:00:00,59.07089723838328
36796,41.0,1326,2016-06-04 04:00:00,14.963799620917824
36797,20.0,1326,2016-06-04 05:00:00,7.820593131444848
36798,6.0,1326,2016-06-04 06:00:00,3.4225976778339935
36799,7.0,1326,2016-06-04 07:00:00,6.611729208897742
36800,5.0,1326,2016-06-04 08:00:00,8.666673414592164
36801,10.0,1326,2016-06-04 09:00:00,13.70691184170311
36802,12.0,1326,2016-06-04 10:00:00,17.499813423147693
36803,11.0,1326,2016-06-04 11:00:00,19.44221166148945
36804,21.0,1326,2016-06-04 12:00:00,22.84042794858073
36805,21.0,1326,2016-06-04 13:00:00,20.759038517368225
36806,14.0,1326,2016-06-04 14:00:00,15.261488905640533
36807,17.0,1326,2016-06-04 15:00:00,15.30852957963766
36808,23.0,1326,2016-06-04 16:00:00,22.800270871601175
36809,26.0,1326,2016-06-04 17:00:00,28.956689145968323
36810,35.0,1326,2016-06-04 18:00:00,33.473797415003034
36811,52.0,1326,2016-06-04 19:00:00,47.498824844698156
36812,40.0,1326,2016-06-04 20:00:00,42.33504952116584
36813,41.0,1326,2016-06-04 21:00:00,50.40287646934089
36814,60.0,1326,2016-06-04 22:00:00,73.83482187395526
36815,90.0,1326,2016-06-04 23:00:00,97.6115687580406
36816,134.0,1326,2016-06-05 00:00:00,104.75387424988185
36817,130.0,1326,2016-06-05 01:00:00,104.00687315807696
36818,79.0,1326,2016-06-05 02:00:00,64.82046844758537
36819,57.0,1326,2016-06-05 03:00:00,45.584399824772355
36820,35.0,1326,2016-06-05 04:00:00,16.938627978448867
36821,10.0,1326,2016-06-05 05:00:00,5.185739252074604
36822,6.0,1326,2016-06-05 06:00:00,4.3946344434400455
36823,9.0,1326,2016-06-05 07:00:00,9.828093481900156
36824,6.0,1326,2016-06-05 08:00:00,9.277290813512336
36825,5.0,1326,2016-06-05 09:00:00,10.687685254308764
36826,13.0,1326,2016-06-05 10:00:00,16.07178499147966
36827,33.0,1326,2016-06-05 11:00:00,27.97169314375953
36828,20.0,1326,2016-06-05 12:00:00,19.580096862214887
36829,8.0,1326,2016-06-05 13:00:00,11.870649193832705
36830,15.0,1326,2016-06-05 14:00:00,14.3768359666433
36831,10.0,1326,2016-06-05 15:00:00,9.239995789860846
36832,9.0,1326,2016-06-05 16:00:00,11.815205769333822
36833,10.0,1326,2016-06-05 17:00:00,17.259713104409524
36834,24.0,1326,2016-06-05 18:00:00,28.579578670712326
36835,36.0,1326,2016-06-05 19:00:00,34.468125786692426
36836,20.0,1326,2016-06-05 20:00:00,29.438385933744982
36837,31.0,1326,2016-06-05 21:00:00,49.295266340703115
36838,48.0,1326,2016-06-05 22:00:00,68.44441623531203
36839,43.0,1326,2016-06-05 23:00:00,62.157894158272065
36840,34.0,1326,2016-06-06 00:00:00,47.78775675777672
36841,16.0,1326,2016-06-06 01:00:00,27.234292213529606
36842,9.0,1326,2016-06-06 02:00:00,16.413734802565383
36843,9.0,1326,2016-06-06 03:00:00,10.74482188090047
36844,11.0,1326,2016-06-06 04:00:00,3.7778338162245073
36845,10.0,1326,2016-06-06 05:00:00,8.018952228187626
36846,6.0,1326,2016-06-06 06:00:00,5.004060550792033
36847,5.0,1326,2016-06-06 07:00:00,4.689701723309118
36848,7.0,1326,2016-06-06 08:00:00,3.1161190004443653
36849,3.0,1326,2016-06-06 09:00:00,2.780952918967708
36850,2.0,1326,2016-06-06 10:00:00,4.12599942612931
36851,11.0,1326,2016-06-06 11:00:00,10.126812684697883
36852,8.0,1326,2016-06-06 12:00:00,7.2237758176315765
36853,4.0,1326,2016-06-06 13:00:00,6.272721806970071
36854,4.0,1326,2016-06-06 14:00:00,4.416197627843402
36855,5.0,1326,2016-06-06 15:00:00,7.8078870889404115
36856,8.0,1326,2016-06-06 16:00:00,8.34987053069274
36857,5.0,1326,2016-06-06 17:00:00,12.527609611011556
36858,14.0,1326,2016-06-06 18:00:00,18.978589731183824
36859,28.0,1326,2016-06-06 19:00:00,26.0643765265343
36860,22.0,1326,2016-06-06 20:00:00,27.568026481425253
36861,28.0,1326,2016-06-06 21:00:00,38.48401330470395
36862,33.0,1326,2016-06-06 22:00:00,41.819779651350096
36863,31.0,1326,2016-06-06 23:00:00,29.481620955155098
36864,26.0,1326,2016-06-07 00:00:00,17.23030480129811
36865,17.0,1326,2016-06-07 01:00:00,7.465787982238046
36866,12.0,1326,2016-06-07 02:00:00,7.260173097125996
36867,3.0,1326,2016-06-07 03:00:00,3.568250286445158
36868,8.0,1326,2016-06-07 04:00:00,0.0
36869,2.0,1326,2016-06-07 05:00:00,2.7048270400594463
36870,2.0,1326,2016-06-07 06:00:00,2.0867155969941633
36871,4.0,1326,2016-06-07 07:00:00,3.771953916886291
36872,7.0,1326,2016-06-07 08:00:00,3.3645578311459583
36873,5.0,1326,2016-06-07 09:00:00,1.8460107529199137
36874,6.0,1326,2016-06-07 10:00:00,2.888232052848438
36875,3.0,1326,2016-06-07 11:00:00,1.9092404863938448
36876,4.0,1326,2016-06-07 12:00:00,2.2444588974782995
36877,6.0,1326,2016-06-07 13:00:00,3.2073244700483152
36878,6.0,1326,2016-06-07 14:00:00,4.2927115332749155
36879,4.0,1326,2016-06-07 15:00:00,2.187237988352261
36880,3.0,1326,2016-06-07 16:00:00,4.114926995725935
36881,4.0,1326,2016-06-07 17:00:00,10.462474380151146
36882,16.0,1326,2016-06-07 18:00:00,19.52324239876707
36883,11.0,1326,2016-06-07 19:00:00,16.495332036738446
36884,21.0,1326,2016-06-07 20:00:00,26.001655765926586
36885,27.0,1326,2016-06-07 21:00:00,33.719707683976864
36886,34.0,1326,2016-06-07 22:00:00,43.98741255524912
36887,53.0,1326,2016-06-07 23:00:00,43.69733665136072
36888,41.0,1326,2016-06-08 00:00:00,28.27988750708152
36889,30.0,1326,2016-06-08 01:00:00,17.003227649575212
36890,16.0,1326,2016-06-08 02:00:00,6.765737281540684
36891,14.0,1326,2016-06-08 03:00:00,9.817856605302337
36892,6.0,1326,2016-06-08 04:00:00,0.0
36893,4.0,1326,2016-06-08 05:00:00,1.9105610150292052
36894,2.0,1326,2016-06-08 06:00:00,1.493232890755862
36895,3.0,1326,2016-06-08 07:00:00,4.571514253997745
36896,8.0,1326,2016-06-08 08:00:00,4.068041625999756
36897,7.0,1326,2016-06-08 09:00:00,4.720446340219239
36898,1.0,1326,2016-06-08 10:00:00,0.4494685190051349
36899,3.0,1326,2016-06-08 11:00:00,1.376208556743538
36900,5.0,1326,2016-06-08 12:00:00,2.685047923213756
36901,16.0,1326,2016-06-08 13:00:00,10.363171819860929
36902,10.0,1326,2016-06-08 14:00:00,5.276429837891723
36903,5.0,1326,2016-06-08 15:00:00,1.6375818005901062
36904,2.0,1326,2016-06-08 16:00:00,3.3016221726809643
36905,4.0,1326,2016-06-08 17:00:00,8.673869090309225
36906,8.0,1326,2016-06-08 18:00:00,11.203808023522203
36907,8.0,1326,2016-06-08 19:00:00,12.791748356754555
36908,25.0,1326,2016-06-08 20:00:00,29.91116635841888
36909,28.0,1326,2016-06-08 21:00:00,39.17940606076765
36910,51.0,1326,2016-06-08 22:00:00,60.55731556330054
36911,61.0,1326,2016-06-08 23:00:00,53.62204531243721
36912,67.0,1326,2016-06-09 00:00:00,43.66626664772344
36913,51.0,1326,2016-06-09 01:00:00,27.500345615582066
36914,11.0,1326,2016-06-09 02:00:00,3.281573093346194
36915,7.0,1326,2016-06-09 03:00:00,2.382746690610809
36916,14.0,1326,2016-06-09 04:00:00,3.0073988682618564
36917,2.0,1326,2016-06-09 05:00:00,1.4947692929790355
36918,5.0,1326,2016-06-09 06:00:00,4.190540071010734
36919,3.0,1326,2016-06-09 07:00:00,7.02032327517883
36920,5.0,1326,2016-06-09 08:00:00,5.24924086508652
36921,2.0,1326,2016-06-09 09:00:00,2.9044184046205284
36922,3.0,1326,2016-06-09 10:00:00,3.511967522547132
36923,5.0,1326,2016-06-09 11:00:00,4.28021248979075
36924,5.0,1326,2016-06-09 12:00:00,6.423071109813974
36925,2.0,1326,2016-06-09 13:00:00,4.511198353309778
36926,7.0,1326,2016-06-09 14:00:00,4.731410795613755
36927,6.0,1326,2016-06-09 15:00:00,2.7882476721089238
36928,4.0,1326,2016-06-09 16:00:00,6.388795692435778
36929,7.0,1326,2016-06-09 17:00:00,11.84480764668356
36930,9.0,1326,2016-06-09 18:00:00,14.017139942827745
36931,17.0,1326,2016-06-09 19:00:00,19.370939493275568
36932,23.0,1326,2016-06-09 20:00:00,30.069228613300663
36933,29.0,1326,2016-06-09 21:00:00,43.59923209738535
36934,84.0,1326,2016-06-09 22:00:00,78.86082706041171
36935,90.0,1326,2016-06-09 23:00:00,77.86170128766109
36936,66.0,1326,2016-06-10 00:00:00,44.806819304712036
36937,64.0,1326,2016-06-10 01:00:00,40.52189270624041
36938,30.0,1326,2016-06-10 02:00:00,16.580570206628337
36939,19.0,1326,2016-06-10 03:00:00,8.722097362282643
36940,27.0,1326,2016-06-10 04:00:00,6.814285629992923
36941,5.0,1326,2016-06-10 05:00:00,2.6416522642869587
36942,6.0,1326,2016-06-10 06:00:00,4.540935341563769
36943,7.0,1326,2016-06-10 07:00:00,8.139655334893288
36944,10.0,1326,2016-06-10 08:00:00,9.159910056749087
36945,10.0,1326,2016-06-10 09:00:00,8.249146472285844
36946,5.0,1326,2016-06-10 10:00:00,6.007063699260732
36947,4.0,1326,2016-06-10 11:00:00,5.822088068370024
36948,4.0,1326,2016-06-10 12:00:00,5.590397032330729
36949,5.0,1326,2016-06-10 13:00:00,7.44209627064366
36950,5.0,1326,2016-06-10 14:00:00,6.489390993673482
36951,2.0,1326,2016-06-10 15:00:00,5.816301708168715
36952,0.0,1326,2016-06-10 16:00:00,7.878549115482116
36953,7.0,1326,2016-06-10 17:00:00,17.33132074431839
36954,15.0,1326,2016-06-10 18:00:00,22.681234441543182
36955,18.0,1326,2016-06-10 19:00:00,26.48999929627048
36956,26.0,1326,2016-06-10 20:00:00,35.572409978960536
36957,51.0,1326,2016-06-10 21:00:00,60.80677122772424
36958,56.0,1326,2016-06-10 22:00:00,75.4209292412451
36959,101.0,1326,2016-06-10 23:00:00,106.0316822299453
36960,105.0,1326,2016-06-11 00:00:00,96.71592228995766
36961,115.0,1326,2016-06-11 01:00:00,93.16538577865202
36962,104.0,1326,2016-06-11 02:00:00,80.64673949375546
36963,80.0,1326,2016-06-11 03:00:00,53.087218510394536
36964,62.0,1326,2016-06-11 04:00:00,27.92462505676092
36965,12.0,1326,2016-06-11 05:00:00,3.1557038766841368
36966,10.0,1326,2016-06-11 06:00:00,5.1769161055939135
36967,3.0,1326,2016-06-11 07:00:00,4.4205121870569934
36968,5.0,1326,2016-06-11 08:00:00,8.838581254416239
36969,9.0,1326,2016-06-11 09:00:00,12.813456756381694
36970,7.0,1326,2016-06-11 10:00:00,14.279848672748287
36971,4.0,1326,2016-06-11 11:00:00,15.103292813495564
36972,12.0,1326,2016-06-11 12:00:00,19.36986309642068
36973,18.0,1326,2016-06-11 13:00:00,19.966675644188268
36974,7.0,1326,2016-06-11 14:00:00,12.740188599997813
36975,10.0,1326,2016-06-11 15:00:00,15.138142894472587
36976,14.0,1326,2016-06-11 16:00:00,21.56827399440197
36977,17.0,1326,2016-06-11 17:00:00,30.02064071691443
36978,20.0,1326,2016-06-11 18:00:00,35.34774884672432
36979,25.0,1326,2016-06-11 19:00:00,35.477480012512785
36980,29.0,1326,2016-06-11 20:00:00,43.70914758435489
36981,42.0,1326,2016-06-11 21:00:00,58.67613217914422
36982,52.0,1326,2016-06-11 22:00:00,80.4855733428044
36983,98.0,1326,2016-06-11 23:00:00,111.75125931474346
36984,106.0,1326,2016-06-12 00:00:00,106.69752425604293
36985,107.0,1326,2016-06-12 01:00:00,89.43105842862967
36986,81.0,1326,2016-06-12 02:00:00,65.70444587412433
36987,73.0,1326,2016-06-12 03:00:00,52.95669872630592
36988,41.0,1326,2016-06-12 04:00:00,17.227871489287597
36989,10.0,1326,2016-06-12 05:00:00,5.198362231006259
36990,4.0,1326,2016-06-12 06:00:00,3.9218780732136316
36991,3.0,1326,2016-06-12 07:00:00,5.986580686488685
36992,5.0,1326,2016-06-12 08:00:00,7.073287345145714
36993,3.0,1326,2016-06-12 09:00:00,9.369380988647688
36994,8.0,1326,2016-06-12 10:00:00,18.77606937356793
36995,10.0,1326,2016-06-12 11:00:00,16.650646920076877
36996,11.0,1326,2016-06-12 12:00:00,12.886446385406014
36997,15.0,1326,2016-06-12 13:00:00,14.128251757677312
36998,10.0,1326,2016-06-12 14:00:00,9.011195575599892
36999,11.0,1326,2016-06-12 15:00:00,8.4363807606464
37000,14.0,1326,2016-06-12 16:00:00,12.051681115156468
37001,12.0,1326,2016-06-12 17:00:00,17.872279112743975
37002,28.0,1326,2016-06-12 18:00:00,29.634938990980714
37003,13.0,1326,2016-06-12 19:00:00,16.05753052627205
37004,34.0,1326,2016-06-12 20:00:00,34.20084915419305
37005,43.0,1326,2016-06-12 21:00:00,47.540126225895435
37006,40.0,1326,2016-06-12 22:00:00,50.6070244586911
37007,50.0,1326,2016-06-12 23:00:00,46.90153377624983
37008,25.0,1326,2016-06-13 00:00:00,21.107779860853427
37009,18.0,1326,2016-06-13 01:00:00,11.924643137808907
37010,15.0,1326,2016-06-13 02:00:00,11.862638988304347
37011,12.0,1326,2016-06-13 03:00:00,9.85811850814335
37012,8.0,1326,2016-06-13 04:00:00,0.5098714894236379
37013,9.0,1326,2016-06-13 05:00:00,6.120759992145656
37014,5.0,1326,2016-06-13 06:00:00,3.92728088251504
37015,5.0,1326,2016-06-13 07:00:00,4.802493320275133
37016,2.0,1326,2016-06-13 08:00:00,0.15636789958757635
37017,3.0,1326,2016-06-13 09:00:00,1.3151626818978928
37018,2.0,1326,2016-06-13 10:00:00,3.5263732463929647
37019,2.0,1326,2016-06-13 11:00:00,3.14451715746951
37020,8.0,1326,2016-06-13 12:00:00,5.490192526874644
37021,8.0,1326,2016-06-13 13:00:00,5.283024321849363
37022,5.0,1326,2016-06-13 14:00:00,3.46692295526341
37023,7.0,1326,2016-06-13 15:00:00,5.323909070137704
37024,2.0,1326,2016-06-13 16:00:00,3.9235426147713786
37025,6.0,1326,2016-06-13 17:00:00,14.01150091029722
37026,17.0,1326,2016-06-13 18:00:00,21.02465361396409
37027,14.0,1326,2016-06-13 19:00:00,19.625692577209453
37028,16.0,1326,2016-06-13 20:00:00,25.659406044567607
37029,25.0,1326,2016-06-13 21:00:00,34.10481902836478
37030,28.0,1326,2016-06-13 22:00:00,38.77673175490318
37031,43.0,1326,2016-06-13 23:00:00,34.60586391601821
37032,41.0,1326,2016-06-14 00:00:00,22.52829709349432
37033,20.0,1326,2016-06-14 01:00:00,8.972686870454162
37034,12.0,1326,2016-06-14 02:00:00,3.1619221917824483
37035,17.0,1326,2016-06-14 03:00:00,8.56519739332867
37036,11.0,1326,2016-06-14 04:00:00,0.0
37037,3.0,1326,2016-06-14 05:00:00,0.5368121636772325
37038,0.0,1326,2016-06-14 06:00:00,0.3449699537192168
37039,2.0,1326,2016-06-14 07:00:00,2.666382830059277
37040,6.0,1326,2016-06-14 08:00:00,2.921703867630152
37041,7.0,1326,2016-06-14 09:00:00,3.148267122837183
37042,0.0,1326,2016-06-14 10:00:00,0.0
37043,9.0,1326,2016-06-14 11:00:00,5.111152247538193
37044,1.0,1326,2016-06-14 12:00:00,1.2500935539640263
37045,3.0,1326,2016-06-14 13:00:00,1.6216589420831586
37046,2.0,1326,2016-06-14 14:00:00,0.44837105937472943
37047,3.0,1326,2016-06-14 15:00:00,0.2772163095223084
37048,2.0,1326,2016-06-14 16:00:00,2.695541094850189
37049,8.0,1326,2016-06-14 17:00:00,14.018357640876337
37050,12.0,1326,2016-06-14 18:00:00,13.876857243300224
37051,17.0,1326,2016-06-14 19:00:00,19.311319280708197
37052,20.0,1326,2016-06-14 20:00:00,25.766235079920502
37053,29.0,1326,2016-06-14 21:00:00,36.064089889448574
37054,59.0,1326,2016-06-14 22:00:00,62.3667795094471
37055,56.0,1326,2016-06-14 23:00:00,50.336246851316595
37056,37.0,1326,2016-06-15 00:00:00,25.53291128593359
37057,24.0,1326,2016-06-15 01:00:00,11.86499178748569
37058,20.0,1326,2016-06-15 02:00:00,12.015623760954389
37059,15.0,1326,2016-06-15 03:00:00,7.037714524068174
37060,19.0,1326,2016-06-15 04:00:00,3.9921580067447353
37061,2.0,1326,2016-06-15 05:00:00,0.09685963210323932
37062,4.0,1326,2016-06-15 06:00:00,2.2944289752212557
37063,3.0,1326,2016-06-15 07:00:00,4.01355728883045
37064,3.0,1326,2016-06-15 08:00:00,2.407566796956499
37065,3.0,1326,2016-06-15 09:00:00,0.0
37066,5.0,1326,2016-06-15 10:00:00,3.0510794220757544
37067,2.0,1326,2016-06-15 11:00:00,0.6887522277772922
37068,4.0,1326,2016-06-15 12:00:00,4.671641635615561
37069,11.0,1326,2016-06-15 13:00:00,6.900104957159505
37070,7.0,1326,2016-06-15 14:00:00,2.7777272988569432
37071,3.0,1326,2016-06-15 15:00:00,0.0
37072,3.0,1326,2016-06-15 16:00:00,2.7382122166274145
37073,3.0,1326,2016-06-15 17:00:00,7.586963120040458
37074,16.0,1326,2016-06-15 18:00:00,14.751589916049204
37075,20.0,1326,2016-06-15 19:00:00,22.025801660580004
37076,21.0,1326,2016-06-15 20:00:00,26.40545324899307
37077,25.0,1326,2016-06-15 21:00:00,43.35747162308093
37078,40.0,1326,2016-06-15 22:00:00,56.138585194150046
37079,59.0,1326,2016-06-15 23:00:00,57.393929708713294
37080,50.0,1326,2016-06-16 00:00:00,38.68194911016359
37081,20.0,1326,2016-06-16 01:00:00,8.307540739366777
37082,14.0,1326,2016-06-16 02:00:00,5.360454843268043
37083,18.0,1326,2016-06-16 03:00:00,12.638077161963224
37084,10.0,1326,2016-06-16 04:00:00,0.0
37085,6.0,1326,2016-06-16 05:00:00,4.495551374432584
37086,7.0,1326,2016-06-16 06:00:00,5.917808385398638
37087,4.0,1326,2016-06-16 07:00:00,5.183706294673216
37088,10.0,1326,2016-06-16 08:00:00,5.817349212811687
37089,4.0,1326,2016-06-16 09:00:00,3.0200395411030905
37090,5.0,1326,2016-06-16 10:00:00,3.7054664944298055
37091,8.0,1326,2016-06-16 11:00:00,5.681155001499616
37092,6.0,1326,2016-06-16 12:00:00,4.038293651423202
37093,3.0,1326,2016-06-16 13:00:00,3.0124065445232118
37094,3.0,1326,2016-06-16 14:00:00,2.043339399569757
37095,6.0,1326,2016-06-16 15:00:00,2.6092051593855565
37096,1.0,1326,2016-06-16 16:00:00,2.9207072959271625
37097,4.0,1326,2016-06-16 17:00:00,10.022721088116144
37098,11.0,1326,2016-06-16 18:00:00,15.653219182639749
37099,15.0,1326,2016-06-16 19:00:00,19.435945899711086
37100,21.0,1326,2016-06-16 20:00:00,27.670012186948338
37101,46.0,1326,2016-06-16 21:00:00,60.664411037636484
37102,56.0,1326,2016-06-16 22:00:00,73.06641255033665
37103,65.0,1326,2016-06-16 23:00:00,62.76971702237377
37104,80.0,1326,2016-06-17 00:00:00,59.67566365379928
37105,62.0,1326,2016-06-17 01:00:00,37.56790605771889
37106,30.0,1326,2016-06-17 02:00:00,16.44557601955495
37107,12.0,1326,2016-06-17 03:00:00,9.086435680360514
37108,14.0,1326,2016-06-17 04:00:00,0.2396608565584577
37109,10.0,1326,2016-06-17 05:00:00,5.0831054008711565
37110,8.0,1326,2016-06-17 06:00:00,5.280444571356169
37111,3.0,1326,2016-06-17 07:00:00,5.982179673677474
37112,6.0,1326,2016-06-17 08:00:00,6.909454797924759
37113,4.0,1326,2016-06-17 09:00:00,4.3697783517998685
37114,7.0,1326,2016-06-17 10:00:00,6.543054634206617
37115,5.0,1326,2016-06-17 11:00:00,5.764691827099904
37116,6.0,1326,2016-06-17 12:00:00,6.242439406976745
37117,17.0,1326,2016-06-17 13:00:00,11.768331939575992
37118,5.0,1326,2016-06-17 14:00:00,4.428860058164593
37119,3.0,1326,2016-06-17 15:00:00,2.0798490716759908
37120,5.0,1326,2016-06-17 16:00:00,8.63728666954633
37121,9.0,1326,2016-06-17 17:00:00,16.941489658513824
37122,13.0,1326,2016-06-17 18:00:00,19.678597842145454
37123,20.0,1326,2016-06-17 19:00:00,26.59029020249348
